Eupleres major,Eupleres major,https://en.wikipedia.org/wiki/Eupleres_major,"Eupleres major, the western falanouc, is a rare mongoose-like mammal endemic to Madagascar and classified in the carnivoran family Eupleridae.
Recognized only in 2010, it is in the genus Eupleres.
It is found in humid rainforest and marshes in northwest Madagascar and also in the dry deciduous forest in the west."
Eutatus seguini,Eutatus,https://en.wikipedia.org/wiki/Eutatus,"Eutatus is an extinct genus of large insectivorous armadillos of the family Dasypodidae. It was endemic to South America from the Early Miocene to Late Pleistocene, living from 17.5 Ma-11,000 years ago and existing for approximately 17.49 million years.


== Taxonomy ==
Eutatus was named by Gervais (1867)."
Gazella atlantica,Gazelle,https://en.wikipedia.org/wiki/Gazelle,"A gazelle is any of many antelope species in the genus Gazella or formerly considered to belong to it. Six species are included in two genera, Eudorcas and Nanger, which were formerly considered subgenera. The genus Procapra has also been considered a subgenus of Gazella, and its members are also referred to as gazelles, though they are not dealt with in this article."
Gazella bilkis,Queen of Sheba's gazelle,https://en.wikipedia.org/wiki/Queen_of_Sheba%27s_gazelle,"The Queen of Sheba's gazelle or Yemen gazelle (Gazella bilkis), is an extinct species of gazelle. It was sometimes regarded as a subspecies of the Arabian gazelle, which is no longer a valid species. It was found on the mountains and hillsides in Yemen, but none has been sighted since 1951, when five specimens were collected in mountains near Ta'izz, where it was reportedly common at the time."
Gazella saudiya,Saudi gazelle,https://en.wikipedia.org/wiki/Saudi_gazelle,"The Saudi gazelle (Gazella saudiya) is an extinct species of gazelle once found in the Arabian peninsula. It is extinct due to hunting by humans in its native lands. It was declared to be extinct in 2008, but it is likely to have disappeared before then."
Gazella tingitana,Gazelle,https://en.wikipedia.org/wiki/Gazelle,"A gazelle is any of many antelope species in the genus Gazella or formerly considered to belong to it. Six species are included in two genera, Eudorcas and Nanger, which were formerly considered subgenera. The genus Procapra has also been considered a subgenus of Gazella, and its members are also referred to as gazelles, though they are not dealt with in this article."
Geocapromys columbianus,Cuban coney,https://en.wikipedia.org/wiki/Cuban_coney,"The Cuban coney (Geocapromys columbianus) is an extinct species of rodent in the family Capromyidae. It was endemic to Cuba. Its natural habitats were lowlands moist forests, xeric shrublands and rocky areas."
Geocapromys SP_A,,,
Geocapromys SP_B,geocapromys_sp_b,,
Geocapromys thoracatus,Little Swan Island hutia,https://en.wikipedia.org/wiki/Little_Swan_Island_hutia,"The Little Swan Island hutia (Geocapromys thoracatus) is an extinct species of rodent that lived on the Swan Islands, off north-eastern Honduras in the Caribbean. It was a slow-moving, guinea-pig-like rodent and probably emerged from caves and limestone crevices to forage on bark, small twigs and leaves.
It may have been a subspecies of the Jamaican hutia (Geocapromys browni), whose ancestors were carried to the island from Jamaica, 5000–7000 years ago."
Gerbillus agag,Agag gerbil,https://en.wikipedia.org/wiki/Agag_gerbil,"The Agag gerbil, Gerbillus agag, is distributed mainly in southern Mauritania to northern Nigeria and Sudan. IUCN lists the junior synonyms Gerbillus cosensi and G. dalloni as critically endangered.


== References ==
Musser, G. G. and M. D. Carleton."
Gerbillus burtoni,Burton's gerbil,https://en.wikipedia.org/wiki/Burton%27s_gerbil,"Burton's gerbil, Gerbillus burtoni is distributed mainly in Darfur, Sudan. Less than 250 individuals of this species of gerbil are thought to persist in the wild. It may have been named after Edward Burton, who had the gerbil in his menagerie, obtained from Darfur and described by Frédéric Cuvier."
Glossotherium robustum,Glossotherium,https://en.wikipedia.org/wiki/Glossotherium,"Glossotherium (literally ""Tongue Beast"") was a genus of ground sloth. It was a heavily built animal with a length of about 4 metres (13 ft) snout to tail-tip, a weight estimated at 1002.6 kg (2210.4 lb), and could potentially assume a slight bipedal stance.


== Description ==

Sloths are grouped into three categories: mylodontids, megalonychids, and megatheriids."
Glyptodon clavipes,Cingulata,https://en.wikipedia.org/wiki/Cingulata,"Cingulata, part of the superorder Xenarthra, is an order of armored New World placental mammals. Dasypodids and chlamyphorids, the armadillos, are the only surviving families in the order. Two groups of cingulates much larger than extant armadillos (maximum body mass of 45 kg (100 lb) in the case of the giant armadillo) existed until recently: pampatheriids, which reached weights of up to 200 kg (440 lb) and chlamyphorid glyptodonts, which attained masses of 2,000 kg (4,400 lb) or more."
Glyptodon reticulatus,glyptodon_reticulatus,,
Glyptotherium cylindricum,glyptotherium_cylindricum,,
Glyptotherium floridanum,,,
Hadropithecus stenognathus,Hadropithecus,https://en.wikipedia.org/wiki/Hadropithecus,"Hadropithecus is a medium-sized, extinct genus of lemur, or strepsirrhine primate, from Madagascar that includes a single species, Hadropithecus stenognathus. Due to its rarity and lack of sufficient skeletal remains, it is one of the least understood of the extinct lemurs. Both it and Archaeolemur are collectively known as ""monkey lemurs"" or ""baboon lemurs"" due to body plans and dentition that suggest a terrestrial lifestyle and a diet similar to that of modern baboons."
Haploidoceros mediterraneus,Quaternary extinction event,https://en.wikipedia.org/wiki/Quaternary_extinction_event,"The Quaternary period saw the extinctions of numerous predominantly megafaunal species, which resulted in a collapse in faunal density and diversity, and the extinction of key ecological strata across the globe. The most prominent event in the Late Pleistocene is differentiated from previous Quaternary pulse extinctions by the widespread absence of ecological succession to replace these extinct species, and the regime shift of previously established faunal relationships and habitats as a consequence. The earliest casualties were incurred at 130,000 BCE (the start of the Late Pleistocene), however the great majority of extinctions in Afro-Eurasia and the Americas occurred during the transition from the Pleistocene to the Holocene epoch (13,000 BCE to 8,000 BCE)."
Hemiauchenia macrocephala,Hemiauchenia,https://en.wikipedia.org/wiki/Hemiauchenia,"Hemiauchenia, synonym Tanupolama, is a genus of lamine camelids that evolved in North America in the Miocene period approximately 10 million years ago. This genus diversified and moved to South America in the Early Pleistocene, as part of the Great American Biotic Interchange, giving rise to modern lamines. The genus became extinct at the end of the Pleistocene."
Hemiauchenia paradoxa,Camelid,https://en.wikipedia.org/wiki/Camelid,"Camelids are members of the biological family Camelidae, the only currently living family in the suborder Tylopoda. The extant members of this group are: dromedary camels, Bactrian camels, wild Bactrian camels, llamas, alpacas, vicuñas, and guanacos.
Camelids are even-toed ungulates classified in the order Cetartiodactyla, along with pigs, whales, deer, cattle, antelope, and many others."
Hemitragus cedrensis,Quaternary extinction event,https://en.wikipedia.org/wiki/Quaternary_extinction_event,"The Quaternary period saw the extinctions of numerous predominantly megafaunal species, which resulted in a collapse in faunal density and diversity, and the extinction of key ecological strata across the globe. The most prominent event in the Late Pleistocene is differentiated from previous Quaternary pulse extinctions by the widespread absence of ecological succession to replace these extinct species, and the regime shift of previously established faunal relationships and habitats as a consequence. The earliest casualties were incurred at 130,000 BCE (the start of the Late Pleistocene), however the great majority of extinctions in Afro-Eurasia and the Americas occurred during the transition from the Pleistocene to the Holocene epoch (13,000 BCE to 8,000 BCE)."
Heteropsomys insulans,Insular cave rat,https://en.wikipedia.org/wiki/Insular_cave_rat,"The insular cave rat (Heteropsomys insulans) is an extinct species of spiny rat native to Puerto Rico.


== Species and description ==
Spiny rats are a group of hystricognath rodents in the family Echimyidae. They are distributed from Central America through much of South America."
Hexaprotodon sivalensis,Hexaprotodon sivalensis,https://en.wikipedia.org/wiki/Hexaprotodon_sivalensis,"Hexaprotodon sivalensis is an extinct species of hippopotamus belonging to the genus Hexaprotodon which may includes today's pygmy hippopotamuses. It lived much of the Southern Asia starting Pliocene, died out at Pleistocene. It was one of the very few Asian hippopotamuses."
Hexolobodon phenax,Imposter hutia,https://en.wikipedia.org/wiki/Imposter_hutia,The imposter hutia (Hexolobodon phenax) is an extinct species of rodent in the family Capromyidae. It is monotypic within the genus Hexolobodon and subfamily Hexolobodontinae. It was found in Haiti and the Dominican Republic.
HexolobodontinaeGen_NOW Sp_NOW,hexolobodontinaegen_now_sp_now,,
Hippidion devillei,Quaternary extinction event,https://en.wikipedia.org/wiki/Quaternary_extinction_event,"The Quaternary period saw the extinctions of numerous predominantly megafaunal species, which resulted in a collapse in faunal density and diversity, and the extinction of key ecological strata across the globe. The most prominent event in the Late Pleistocene is differentiated from previous Quaternary pulse extinctions by the widespread absence of ecological succession to replace these extinct species, and the regime shift of previously established faunal relationships and habitats as a consequence. The earliest casualties were incurred at 130,000 BCE (the start of the Late Pleistocene), however the great majority of extinctions in Afro-Eurasia and the Americas occurred during the transition from the Pleistocene to the Holocene epoch (13,000 BCE to 8,000 BCE)."
Hippidion principale,Quaternary extinction event,https://en.wikipedia.org/wiki/Quaternary_extinction_event,"The Quaternary period saw the extinctions of numerous predominantly megafaunal species, which resulted in a collapse in faunal density and diversity, and the extinction of key ecological strata across the globe. The most prominent event in the Late Pleistocene is differentiated from previous Quaternary pulse extinctions by the widespread absence of ecological succession to replace these extinct species, and the regime shift of previously established faunal relationships and habitats as a consequence. The earliest casualties were incurred at 130,000 BCE (the start of the Late Pleistocene), however the great majority of extinctions in Afro-Eurasia and the Americas occurred during the transition from the Pleistocene to the Holocene epoch (13,000 BCE to 8,000 BCE)."
Hippopotamus guldbergi,,,
Hippopotamus lemerlei,Malagasy hippopotamus,https://en.wikipedia.org/wiki/Malagasy_hippopotamus,"Several species of Malagasy hippopotamus (also known as Malagasy dwarf hippopotamus or Malagasy pygmy hippopotamus or Madagascan instead of Malagasy) lived on the island of Madagascar but are now believed to be extinct. The animals were very similar to the extant hippopotamus and pygmy hippopotamus. The fossil record suggests that at least one species of hippopotamus lived until about 1,000 years ago, and other evidence suggests that the species may have survived until much more recently."
Hippotragus leucophaeus,Bluebuck,https://en.wikipedia.org/wiki/Bluebuck,"The bluebuck (Afrikaans: bloubok ) or blue antelope (Hippotragus leucophaeus) is an extinct species of antelope that lived in South Africa until around 1800. It is congeneric with the roan antelope and sable antelope (belonging in the genus Hippotragus), but was smaller than either. It was sometimes considered a subspecies of the roan antelope, but a genetic study has confirmed it as a distinct species."
Holmesina occidentalis,Holmesina,https://en.wikipedia.org/wiki/Holmesina,"Holmesina is a genus of pampathere, an extinct group of armadillo-like creatures that were distantly related to extant armadillos. Like armadillos, and unlike the other extinct branch of megafaunal cingulates, the glyptodonts, the shell was made up of flexible plates which allowed the animal to move more easily. Holmesina species were herbivores that grazed on coarse vegetation; armadillos are mostly insectivorous or omnivorous."
Holmesina paulacoutoi,holmesina_paulacoutoi,,
Holmesina septentrionalis,"Orange County, Florida paleontological sites","https://en.wikipedia.org/wiki/Orange_County,_Florida_paleontological_sites","The Orange County paleontological sites are assemblages of Late Pleistocene vertebrates occurring in Orange County, Florida.


== Age ==
Era: NeogenePeriod: PleistoceneFaunal stage: Rancholabrean 126,000—11,000 years ago, calculates to a period of approximately 0.115 million years.


== Sites ==
Rock Spring site (Pleistocene)."
Homo floresiensis,Homo floresiensis,https://en.wikipedia.org/wiki/Homo_floresiensis,"Homo floresiensis (""Flores Man""; nicknamed ""hobbit"") is an extinct species in the genus Homo.
The remains of an individual that would have stood about 1.1 m (3 ft 7 in) in height were discovered in 2003 at Liang Bua on the island of Flores in Indonesia. Partial skeletons of nine individuals have been recovered, including one complete skull, referred to as ""LB1""."
Homo neanderthalensis,Neanderthal,https://en.wikipedia.org/wiki/Neanderthal,"Neanderthals (UK: , also US: ), more rarely known as Neandertals, were archaic humans that became extinct about 40,000 years ago. They seem to have appeared in Europe and later expanded into Southwest, Central and Northern Asia. There, they left hundreds of stone tool assemblages."
Homo sapiens,Homo sapiens,https://en.wikipedia.org/wiki/Homo_sapiens,"Homo sapiens is the systematic name used in taxonomy (also known as binomial nomenclature) for anatomically modern humans, i.e. the only extant human species. The name is Latin for ""wise man"" and was introduced in 1758 by Carl Linnaeus (who is himself also the type specimen)."
Homotherium latidens,Homotherium,https://en.wikipedia.org/wiki/Homotherium,"Homotherium (also known as the scimitar-toothed cat or scimitar cat) is an extinct genus of machairodontine saber-toothed cats, often termed scimitar-toothed cats, that inhabited North America, South America, Eurasia, and Africa during the Pliocene and Pleistocene epochs (4 mya – 12,000 years ago), existing for approximately 4 million years.
It first became extinct in Africa some 1.5 million years ago. In Eurasia it survived until about 30,000 years ago."
Homotherium serum,Homotherium,https://en.wikipedia.org/wiki/Homotherium,"Homotherium (also known as the scimitar-toothed cat or scimitar cat) is an extinct genus of machairodontine saber-toothed cats, often termed scimitar-toothed cats, that inhabited North America, South America, Eurasia, and Africa during the Pliocene and Pleistocene epochs (4 mya – 12,000 years ago), existing for approximately 4 million years.
It first became extinct in Africa some 1.5 million years ago. In Eurasia it survived until about 30,000 years ago."
Hoplophorus euphractus,Hoplophorus,https://en.wikipedia.org/wiki/Hoplophorus,"Hoplophorus was an extinct genus of glyptodont, a family of mammals related to armadillo. The only known species was H. euphractus, found in Pleistocene deposits in Piauí, and Minas Gerais, in Brazil.


== Nomen dubium ==
The species is possibly synonymous with Glyptodon euphractus."
Hydrodamalis gigas,Steller's sea cow,https://en.wikipedia.org/wiki/Steller%27s_sea_cow,"Steller's sea cow (Hydrodamalis gigas) is an extinct sirenian discovered by Europeans in 1741. At that time, it was found only around the Commander Islands in the Bering Sea between Alaska and Russia; its range was more extensive during the Pleistocene epoch, and it is possible that the animal and humans previously interacted. Eighteenth century adults would reach weights of 8–10 metric tons (8.8–11.0 short tons) and lengths up to 9 meters (30 ft)."
Hypogeomys australis,Hypogeomys australis,https://en.wikipedia.org/wiki/Hypogeomys_australis,"Hypogeomys australis is an extinct rodent from central and southeastern Madagascar. First described in 1903, it is larger than its close relative, the living Hypogeomys antimena, which occurs further west, but otherwise similar. Average length of the femur (upper leg bone) is 72.1 mm, compared to 63.8 mm in H. antimena."
Hystrix kiangsenensis,hystrix_kiangsenensis,,
Hystrix refossa,hystrix_refossa,,
Isolobodon montanus,Montane hutia,https://en.wikipedia.org/wiki/Montane_hutia,The montane hutia (Isolobodon montanus) is an extinct species of rodent in the family Capromyidae. It was found in the Dominican Republic and Haiti.
Isolobodon portoricensis,Puerto Rican hutia,https://en.wikipedia.org/wiki/Puerto_Rican_hutia,"The Puerto Rican hutia (Isolobodon portoricensis) is an extinct species of rodent in the family Capromyidae. It was found in the Dominican Republic, Haiti, and Puerto Rico.
The Puerto Rican hutia was a vital food source for the Amerindians for many years."
Juscelinomys candango,Candango mouse,https://en.wikipedia.org/wiki/Candango_mouse,"The candango mouse (Juscelinomys candango) is an extinct rodent species from South America. It was found around Brasilia in 1960, but its habitat has been overtaken by urban sprawl, and is now presumed extinct."
Kolpochoerus majus,kolpochoerus_majus,,
Lagorchestes asomatus,Lake Mackay hare-wallaby,https://en.wikipedia.org/wiki/Lake_Mackay_hare-wallaby,"The Lake Mackay hare-wallaby (Lagorchestes asomatus), also known as the central hare-wallaby or kuluwarri, is an extinct species of macropod formerly found in central Australia. Very little is known about it.


== Family ==
The Lake Mackay hare-wallaby belongs to the Madropodidae family, the largest in the order Diprodontia."
Lagorchestes leporides,Eastern hare-wallaby,https://en.wikipedia.org/wiki/Eastern_hare-wallaby,"The eastern hare-wallaby (Lagorchestes leporides) once also known as the common hare wallaby, is an extinct species of wallaby that was native to southeastern Australia. It was first described by John Gould in 1841.


== Description ==

The eastern hare-wallaby was a small macropod, slightly larger and more slender than its surviving relative the rufous hare-wallaby."
Lagostomus crassus,Lagostomus crassus,https://en.wikipedia.org/wiki/Lagostomus_crassus,Lagostomus crassus is an extinct species of chinchilla that was native to Peru. It is known from a single skull found in southern Peru.
Leopardus amnicola,"Orange County, Florida paleontological sites","https://en.wikipedia.org/wiki/Orange_County,_Florida_paleontological_sites","The Orange County paleontological sites are assemblages of Late Pleistocene vertebrates occurring in Orange County, Florida.


== Age ==
Era: NeogenePeriod: PleistoceneFaunal stage: Rancholabrean 126,000—11,000 years ago, calculates to a period of approximately 0.115 million years.


== Sites ==
Rock Spring site (Pleistocene)."
Leporillus apicalis,Lesser stick-nest rat,https://en.wikipedia.org/wiki/Lesser_stick-nest_rat,The lesser stick-nest rat or white-tipped stick-nest rat (Leporillus apicalis) is an extinct species of rodent in the Muridae family. It lives in central Australia where it builds a nest of sticks that accumulate over years and becomes very large. The last confirmed sighting of this rat was in 1933 although there is a credible report of a sighting in 1970.
Lestodon armatus,Lestodon,https://en.wikipedia.org/wiki/Lestodon,"Lestodon is an extinct genus of megafaunal ground sloth from South America during the Miocene to Pleistocene periods. Its fossil remains have been found in Argentina, Paraguay, Uruguay, Venezuela and Bolivia. Measuring approximately 4.6 metres (15 ft) from snout to tail tip, it is estimated to have weighed 2,590 kilograms (2.59 t)."
Lipotes vexillifer,lipotes_vexillifer,,
Macrauchenia patachonica,Macrauchenia,https://en.wikipedia.org/wiki/Macrauchenia,"Macrauchenia (name meaning ""long llama"", based on the now superseded Latin term for llamas, Auchenia, from Greek terms which literally means ""big neck"") was a long-necked and long-limbed, three-toed South American ungulate, typifying the order Litopterna. The oldest fossils date to around seven million years ago, and M. patachonica disappears from the fossil record during the late Pleistocene, around 20,000-10,000 years ago. M. patachonica was the best known member of the family Macraucheniidae, and is known only from fossil finds in South America, primarily from the Luján Formation in Argentina."
Macropus ferragus,Macropus,https://en.wikipedia.org/wiki/Macropus,"Macropus is a marsupial genus that belongs to the family Macropodidae. It has thirteen extant species which are further divided into three subgenera. The genus includes all terrestrial kangaroos, wallaroos, and several species of wallaby."
Macropus greyi,Toolache wallaby,https://en.wikipedia.org/wiki/Toolache_wallaby,"The toolache wallaby or Grey's wallaby (Macropus greyi) is an extinct species of wallaby from southeastern South Australia and southwestern Victoria.


== Description ==

The toolache wallaby was a slim, graceful, and elegant creature that had a pale ashy-brown pelt with a buff-yellow underbelly. The tail was pale grey and became almost white near the tip."
Macrotis leucura,Lesser bilby,https://en.wikipedia.org/wiki/Lesser_bilby,"The lesser bilby (Macrotis leucura), also known as the yallara, the lesser rabbit-eared bandicoot or the white-tailed rabbit-eared bandicoot, was a rabbit-like marsupial. The species was first described by Oldfield Thomas as Peregale leucura in 1887 from a single specimen from a collection of mammals of the British Museum. Reaching the size of a young rabbit, this species lived in the deserts of Central Australia."
Makalata obscura,Dusky spiny tree-rat,https://en.wikipedia.org/wiki/Dusky_spiny_tree-rat,"The dusky spiny tree rat (Makalata obscura) is a species of rodent in the family Echimyidae. It is endemic to Brazil.
The etymology of the species name corresponds to the Latin word obscurus meaning dark."
Malpaisomys insularis,Lava mouse,https://en.wikipedia.org/wiki/Lava_mouse,"The Lava mouse, Malpaisomys insularis, is an extinct endemic rodent from the Canary Islands, Spain. It is the only species in the genus Malpaisomys.
The Lava Mouse is known from Holocene and Pleistocene deposits in the eastern Canary Islands, including Fuerteventura, Lanzarote and nearby islets."
Mammuthus columbi,Columbian mammoth,https://en.wikipedia.org/wiki/Columbian_mammoth,"The Columbian mammoth (Mammuthus columbi) is an extinct species of mammoth that inhabited North America as far north as the northern United States and as far south as Costa Rica during the Pleistocene epoch. It was one of the last in a line of mammoth species, beginning with M. subplanifrons in the early Pliocene. The Columbian mammoth evolved from the steppe mammoth, which entered North America from Asia about 1.5 million years ago."
Mammuthus exilis,Pygmy mammoth,https://en.wikipedia.org/wiki/Pygmy_mammoth,"The pygmy mammoth or Channel Islands mammoth (Mammuthus exilis) is an extinct species of dwarf elephant descended from the Columbian mammoth (M. columbi) of mainland North America. This species became extinct during the Quaternary extinction event in which many megafauna species became extinct due to changing conditions to which the species could not adapt. A case of island or insular dwarfism, from a recent analysis in 2010 it was determined that M. exilis was on average, 1.72 m (5.6 ft) tall at the shoulders and 760 kg (1,680 lb) in weight, in stark contrast to its 4.3 m (14 ft) tall, 9,070 kg (20,000 lb) ancestor."
Mammuthus primigenius,Woolly mammoth,https://en.wikipedia.org/wiki/Woolly_mammoth,"The woolly mammoth (Mammuthus primigenius) is an extinct species of mammoth that lived during the Pleistocene epoch, and was one of the last in a line of mammoth species, beginning with Mammuthus subplanifrons in the early Pliocene. The woolly mammoth diverged from the steppe mammoth about 400,000 years ago in East Asia. Its closest extant relative is the Asian elephant."
Manis paleojavanica,Manis paleojavanica,https://en.wikipedia.org/wiki/Manis_paleojavanica,"Manis paleojavanica, the Asian giant pangolin, is an extinct species of pangolin (genus Manis) native to Asia.
In 1926, E. Dubois described the bones of M. paleojavanica discovered in Java. Later, Lord Medway excavated another set of bones at the Niah Caves in Malaysia."
Maokopia ronaldi,Maokopia,https://en.wikipedia.org/wiki/Maokopia,"Maokopia is an extinct genus of Zygomaturinae from the Late Pleistocene of Irian Jaya, New Guinea. It is known from a partial skull and was a comparatively small species of diprotodontid, weighing 100 kg. Murray (1992) suggested that it was most closely related to Hulitherium."
Megaceroides algericus,megaceroides_algericus,,
Megaladapis edwardsi,Megaladapis,https://en.wikipedia.org/wiki/Megaladapis,"Megaladapis, informally known as koala lemur, is an extinct genus belonging to the family Megaladapidae, consisting of three extinct species of lemurs that once inhabited the island of Madagascar. The largest measured between 1.3 to 1.5 m (4 to 5 ft) in length.


== Adaptations ==
Megaladapis was quite different from any living lemur."
Megaladapis grandidieri,Megaladapis,https://en.wikipedia.org/wiki/Megaladapis,"Megaladapis, informally known as koala lemur, is an extinct genus belonging to the family Megaladapidae, consisting of three extinct species of lemurs that once inhabited the island of Madagascar. The largest measured between 1.3 to 1.5 m (4 to 5 ft) in length.


== Adaptations ==
Megaladapis was quite different from any living lemur."
Megaladapis madagascariensis,Megaladapis,https://en.wikipedia.org/wiki/Megaladapis,"Megaladapis, informally known as koala lemur, is an extinct genus belonging to the family Megaladapidae, consisting of three extinct species of lemurs that once inhabited the island of Madagascar. The largest measured between 1.3 to 1.5 m (4 to 5 ft) in length.


== Adaptations ==
Megaladapis was quite different from any living lemur."
Megalibgwilia ramsayi,Megalibgwilia,https://en.wikipedia.org/wiki/Megalibgwilia,"Megalibgwilia is a genus of echidna known only from Australian fossils that incorporates the oldest known echidna species. It lived during the Pleistocene, becoming extinct about 50,000 years ago.
Megalibgwilia was first described from a broken left humerus by Richard Owen when he identified M. ramsayi in 1884."
Megaloceros giganteus,Irish elk,https://en.wikipedia.org/wiki/Irish_elk,"The Irish elk (Megaloceros giganteus) also called the giant deer or Irish giant deer, is an extinct species of deer in the genus Megaloceros and is one of the largest deer that ever lived. Its range extended across Eurasia during the Pleistocene, from Ireland to Siberia to China. A related form is recorded in China during the Late Pleistocene."
Megalocnus rodens,Acratocnus,https://en.wikipedia.org/wiki/Acratocnus,"Acratocnus is an extinct genus of ground sloth found in Cuba, Hispaniola and Puerto Rico.


== Classification ==
Like all of the Antillean sloths, Acratocnus is a member of the family Megalonychidae, whose sole surviving genus is Choloepus, representing the two-toed tree sloths.


== Location ==
The species of Acratocnus were found on the islands of Puerto Rico, Cuba and Hispaniola, where they inhabited the montane forests of the highlands."
Megalocnus zile,Pilosans of the Caribbean,https://en.wikipedia.org/wiki/Pilosans_of_the_Caribbean,"The mammalian order Pilosa, which includes the sloths and anteaters, includes various species from the Caribbean region. Many species of sloths are known from the Greater Antilles, all of which became extinct over the last millennia, but some sloths and anteaters survive on islands closer to the mainland.
For the purposes of this article, the ""Caribbean"" includes all islands in the Caribbean Sea (except for small islets close to the mainland) and the Bahamas, Turks and Caicos Islands, and Barbados, which are not in the Caribbean Sea but biogeographically belong to the same Caribbean bioregion."
Megalomys audreyae,Megalomys audreyae,https://en.wikipedia.org/wiki/Megalomys_audreyae,"Megalomys audreyae, known as the Barbudan (?) muskrat or the Barbuda giant rice-rat, is an extinct oryzomyine rodent from Barbuda in the Lesser Antilles. Described on the basis of a single mandible (lower jaw) with the first molar missing and an isolated upper incisor, both of uncertain but Quaternary age, it is one of the smaller members of the genus Megalomys. Little is known about the animal, and its provenance and distinction from ""Ekbletomys hypenemus"", an even larger extinct oryzomyine that also occurred on Barbuda, have been called into question."
Megalomys desmarestii,Megalomys desmarestii,https://en.wikipedia.org/wiki/Megalomys_desmarestii,"Megalomys desmarestii, also known as the Martinique muskrat, Desmarest's pilorie, or the Martinique giant rice rat, is an extinct rice rat from Martinique in the Caribbean. It was among the largest species of West Indian rice rat, as big as a cat, and was one of the first Caribbean mammals to become extinct during the 20th century. It may have been aquatic, as it was known to escape into the sea when pursued by predators, but it never swam away from the island."
Megalomys georginae,Megalomys,https://en.wikipedia.org/wiki/Megalomys,"Megalomys is a genus of rodent in the family Cricetidae, part of the tribe Oryzomyini. The genus contains five large rodents from various Caribbean islands, all of which are now extinct. The last species to survive was M. desmarestii from Martinique, which became extinct after the Mount Pelée eruption in 1902."
Megalomys luciae,Megalomys luciae,https://en.wikipedia.org/wiki/Megalomys_luciae,"Megalomys luciae, also known as the Saint Lucia pilorie or Saint Lucia giant rice rat, as well as several variant spellings, is an extinct rodent that lived on the island of Saint Lucia in the eastern Caribbean. It was the size of a small cat, and it had a darker belly than Megalomys desmarestii, a closely related species from Martinique, and slender claws. The last known specimen died in London Zoo in 1852, after three years of captivity."
Megalonyx jeffersonii,Megalonyx,https://en.wikipedia.org/wiki/Megalonyx,"Megalonyx (Greek, ""large claw"") is an extinct genus of ground sloths of the family Megalonychidae endemic to North America from the Hemphillian of the Late Miocene through to the Rancholabrean of the Pleistocene, living from ~10.3 Mya—11,000 years ago, existing for approximately 10.289 million years. Type species, M. jeffersonii, measured about 3 m (9.8 ft) and weighed up to 1,000 kilograms.


== Description ==

Megalonyx was a large, heavily built animal about 3 m (9.8 ft) long."
Megalotragus priscus,Megalotragus,https://en.wikipedia.org/wiki/Megalotragus,"Megalotragus was a genus of very large extinct African alcelaphines that occurred from the Pliocene to early Holocene. It resembled modern hartebeests, but differed in larger body size, it includes the largest bovids in the tribe Alcelaphini, reaching a shoulder height of 1.4 m (4.6 ft)."
Megaoryzomys curioi,Megaoryzomys,https://en.wikipedia.org/wiki/Megaoryzomys,"Megaoryzomys curioi, also known as the Galápagos giant rat, is an extinct species of sigmodontine rodent, known only from Santa Cruz Island in the Galápagos Islands. It likely met its demise when European settlers introduced invasive species to the island. It is the only species in the genus Megaoryzomys."
Megaoryzomys Sp_Now,megaoryzomys_sp_now,,
Megatherium tarijense,megatherium_tarijense,,
Mesocapromys sanfelipensis,San Felipe hutia,https://en.wikipedia.org/wiki/San_Felipe_hutia,"The San Felipe hutia (Mesocapromys sanfelipensis), also known as the little earth hutia, formerly found in Cuba, is listed on the 2008 IUCN Red List as Critically Endangered, possibly extinct."
Mesocricetus rathgeberi,mesocricetus_rathgeberi,,
Mesopropithecus globiceps,Mesopropithecus,https://en.wikipedia.org/wiki/Mesopropithecus,"Mesopropithecus is an extinct genus of small to medium-sized lemur, or strepsirrhine primate, from Madagascar that includes three species, M. dolichobrachion, M. globiceps, and M. pithecoides. Together with Palaeopropithecus, Archaeoindris, and Babakotia, it is part of the sloth lemur family (Palaeopropithecidae). Once thought to be an indriid because its skull is similar to that of living sifakas, a recently discovered postcranial skeleton shows Mesopropithecus had longer forelimbs than hindlimbs—a distinctive trait shared by sloth lemurs but not by indriids."
Mesopropithecus pithecoides,Mesopropithecus,https://en.wikipedia.org/wiki/Mesopropithecus,"Mesopropithecus is an extinct genus of small to medium-sized lemur, or strepsirrhine primate, from Madagascar that includes three species, M. dolichobrachion, M. globiceps, and M. pithecoides. Together with Palaeopropithecus, Archaeoindris, and Babakotia, it is part of the sloth lemur family (Palaeopropithecidae). Once thought to be an indriid because its skull is similar to that of living sifakas, a recently discovered postcranial skeleton shows Mesopropithecus had longer forelimbs than hindlimbs—a distinctive trait shared by sloth lemurs but not by indriids."
Metasthenurus newtonae,metasthenurus_newtonae,,
Metridiochoerus compactus,Metridiochoerus,https://en.wikipedia.org/wiki/Metridiochoerus,"Metridiochoerus is an extinct genus in the pig family indigenous to the Pliocene and Pleistocene of Africa. It is also known as the giant warthog.


== Description ==

Metridiochoerus was a large animal, 1.5 metres (4.9 ft) in length, resembling a giant warthog."
Microgale macpheei,Microgale macpheei,https://en.wikipedia.org/wiki/Microgale_macpheei,"Microgale macpheei is an extinct shrew tenrec from southeastern Madagascar. It is known only from two partial skulls found in Andrahomana cave, which radiocarbon dating of associated rodent remains suggests are about 2000 years old. It is the only known recently extinct tenrec."
